p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
4.368242323924918e-93,0.662847979903249,0.281,0.19,1.465021110597939e-88,14,FRYL
3.969288924766193e-92,0.7009773079669419,0.419,0.378,1.3312201195880858e-87,14,PNN
8.563735925956433e-90,0.7184526860482746,0.309,0.227,2.8721057548472685e-85,14,SPG7
1.4120817926209678e-89,0.6788420271700157,0.452,0.439,4.7358399160922016e-85,14,FNBP4
3.0010311168525757e-88,0.6802341353565943,0.456,0.448,1.0064858159700168e-83,14,CD47
7.840359036052674e-87,0.7091920959959572,0.305,0.224,2.6294996135113458e-82,14,KANSL1
5.0675386165561434e-85,0.6813535123918201,0.315,0.236,1.6995511012205992e-80,14,RCAN3
8.885722760039031e-85,0.46811497347133124,0.627,0.77,2.98009369926189e-80,14,TMBIM6
6.496009851864932e-84,0.6490055865833855,0.531,0.587,2.1786317841184608e-79,14,FCMR
2.0441097682926955e-83,0.714715636566867,0.341,0.274,6.855535340900042e-79,14,RASA2
2.271791285079339e-83,0.6897302648431854,0.422,0.392,7.619133611899087e-79,14,EPB41
2.7822510775676277e-83,0.7126698087023327,0.258,0.174,9.33111366394631e-79,14,MLLT3
3.7883418234425745e-83,0.6427708320380605,0.659,0.765,1.2705340807461707e-78,14,MT-ATP8
8.318339931339003e-83,0.6889650653731639,0.334,0.264,2.789804846172475e-78,14,ZNF292
1.3056295547441492e-82,0.7001939711116572,0.302,0.225,4.378820400700928e-78,14,SFXN1
2.483939984844383e-80,0.6936571782541714,0.385,0.338,8.330637921171091e-76,14,SRPRA
1.460851453855746e-79,0.7061944955410059,0.314,0.24,4.899403605941401e-75,14,TUT4
5.3078233336176844e-79,0.5726021650349684,0.523,0.581,1.780137789628699e-74,14,RBL2
2.3373977369763878e-76,0.6576344621545498,0.269,0.191,7.839164530271409e-72,14,ZMYM2
5.819727404043126e-76,0.6861884889190237,0.397,0.364,1.9518201767679835e-71,14,ESYT1
1.9197089789800743e-75,0.6938514779390519,0.376,0.333,6.438319973703373e-71,14,SEMA4D
2.075023564579831e-75,0.6718272848913764,0.307,0.235,6.959214030887837e-71,14,SENP6
2.6002631856089807e-75,0.6695240421300007,0.286,0.209,8.7207626718954e-71,14,PRKDC
6.296956591846928e-75,0.6581408405695829,0.447,0.448,2.1118733017736226e-70,14,STAT3
9.559756848877827e-74,0.6803857271051418,0.309,0.24,3.2061512519766454e-69,14,ASH1L
4.3786977150805115e-73,0.6703589694188734,0.355,0.298,1.468527639683702e-68,14,VPS13C
3.416662981929573e-72,0.673319882148054,0.334,0.275,1.1458804308795401e-67,14,SRSF1
8.808098567612381e-68,0.6857450678333263,0.304,0.243,2.9540600976058407e-63,14,CNST
1.6295963413054485e-67,0.6195906303917184,0.407,0.373,5.465340209470214e-63,14,MACF1
2.9634759865075736e-66,0.6651267160355383,0.366,0.327,9.938905763549101e-62,14,TNRC6B
4.429637439826531e-65,0.2628590681648042,0.859,0.968,1.485611804569022e-60,14,MT-ND2
6.077037843152653e-65,0.6637569805707838,0.421,0.418,2.0381169518365367e-60,14,WSB1
1.6044964618129814e-64,0.657936655538704,0.395,0.368,5.381160233628377e-60,14,CBLB
5.226780107017318e-63,0.5179472442655229,0.544,0.644,1.752957512291468e-58,14,EPC1
1.25921179898824e-62,0.6672540230365559,0.381,0.36,4.22314453144676e-58,14,SNRNP70
1.7808550096835988e-62,0.5966141397971076,0.478,0.518,5.9726315314768535e-58,14,CLEC2D
2.524191049158652e-62,0.6394717234253535,0.354,0.313,8.465631940668287e-58,14,OGA
2.899796001671534e-62,0.5453787743607359,0.974,0.996,9.72533583040599e-58,14,MTRNR2L12
1.2626925612753813e-61,0.649656079580309,0.252,0.185,4.234818312005374e-57,14,JPX
2.739506748117287e-60,0.6316535702171091,0.262,0.196,9.187757731835758e-56,14,MIA3
1.4757214406067755e-59,0.6859994796041291,0.252,0.187,4.949274567507004e-55,14,NAA16
2.445935216314027e-58,0.6311267501956852,0.287,0.229,8.203177528473984e-54,14,ZNF638
1.8288057788682426e-57,0.6895909453265271,0.398,0.371,6.133448821168312e-53,14,NFKBIZ
2.3351574999157044e-57,0.5833232685388688,0.463,0.501,7.83165122321729e-53,14,CYTH1
4.744873316021419e-57,0.6216689600197682,0.271,0.21,1.5913356127272634e-52,14,KDM4C
2.618719208242803e-56,0.6433106810710061,0.277,0.219,8.782660480604713e-52,14,ZCCHC7
2.892409899263906e-56,0.6482594437033162,0.349,0.314,9.700564320151288e-52,14,TGOLN2
1.0223177144794797e-55,0.6450769718975342,0.337,0.3,3.428649150821279e-51,14,LUC7L2
1.2867582626800485e-55,0.5938799424329368,0.481,0.543,4.315529861376347e-51,14,SKAP1
3.513807149492924e-55,0.6445287011421811,0.26,0.198,1.178460641796937e-50,14,SREK1
6.116357801833784e-54,0.6002499201545614,0.259,0.199,2.0513040795790143e-49,14,ELMO1
4.623691953316544e-53,0.6031298338136541,0.364,0.336,1.5506938073033026e-48,14,SLFN5
1.2735492045910002e-52,0.60689811443778785,0.429,0.453,4.2712293223572965e-48,14,UBXN4
4.743458838082758e-52,0.5984464489559196,0.27,0.212,1.5908612251161955e-47,14,RANBP2
1.389076872726636e-51,0.5995245186491256,0.254,0.194,4.658686015750592e-47,14,SLC38A2
2.506061373162586e-51,0.5946864281212196,0.259,0.201,8.404828633312681e-47,14,LONP2
6.799504481166801e-51,0.6104722954991196,0.275,0.221,2.2804178128937218e-46,14,TNKS2
1.3229772929177686e-49,0.5021614688032743,0.559,0.69,4.4370012449876125e-45,14,STK17A
5.437483907097669e-48,0.6370706199444431,0.291,0.246,1.8236233527624162e-43,14,JAK3
1.7006875524729368e-47,0.5885799064267048,0.267,0.215,5.703765913483735e-43,14,HERC1
7.718169846149301e-47,0.5959818374760463,0.348,0.327,2.5885198030015528e-42,14,PIAS1
3.1681309008700096e-46,0.4707612220188895,0.537,0.657,1.0625277415337838e-41,14,PRRC2C
8.851606668044857e-45,0.6008949165315567,0.345,0.323,2.968651844328884e-40,14,SMG1
1.2369847330860409e-44,0.4744685756529814,0.619,0.719,4.148599397823964e-40,14,TUBA1A
3.1757816491414656e-44,0.5726648574418406,0.251,0.198,1.0650936494890648e-39,14,RICTOR
5.414382719309404e-44,0.5954818136756611,0.287,0.246,1.8158756764019878e-39,14,PDCD6IP
6.290370299868125e-44,0.5134218132038748,0.485,0.566,2.1096643911697718e-39,14,APBB1IP
8.962988372804145e-44,0.48870707679315517,0.455,0.464,3.006007040471054e-39,14,TCF7
1.0257675591416588e-43,0.6608391127064595,0.426,0.456,3.4402192398492954e-39,14,MAPRE2
1.9623568784928474e-43,0.5709084617221485,0.367,0.359,6.581352499089312e-39,14,NIPBL
3.753524758483683e-43,0.44303905721133896,0.559,0.696,1.2588571335002578e-38,14,TAPBP
3.652715493305137e-42,0.5817078105811788,0.352,0.34,1.2250477221446768e-37,14,SYNRG
4.63951089243698e-42,0.6292293823819652,0.352,0.341,1.5559991631055144e-37,14,MYCBP2
1.0110739663666576e-41,0.5896605637637192,0.369,0.37,3.390939868400496e-37,14,LY9
1.8853830736319364e-41,0.4497356016608687,0.539,0.668,6.3231977523467885e-37,14,ZAP70
2.882508430748336e-41,0.5707099396080002,0.442,0.471,9.667356775043768e-37,14,AC016831.7
3.994390193596206e-41,0.6248607752033928,0.293,0.255,1.3396385831282955e-36,14,PECAM1
1.4984178942767713e-40,0.6198337712467774,0.292,0.257,5.0253939338254355e-36,14,TPP2
3.791362899594311e-40,0.561615585464738,0.286,0.246,1.27154728926594e-35,14,XRN1
9.859051271923325e-40,0.595784629801224,0.413,0.443,3.3065286155776444e-35,14,PBXIP1
3.1719859355775624e-39,0.5844563641691082,0.277,0.239,1.063820643074003e-34,14,SMARCA2
1.6911554370640328e-38,0.666657373109306,0.334,0.326,5.671797104825353e-34,14,PSMA1
2.31054550656684e-38,0.5874264257162614,0.374,0.383,7.749107519923868e-34,14,ST3GAL1
7.162604574635907e-38,0.5664180950379802,0.251,0.208,2.4021943222413906e-33,14,PPM1B
9.317676152438572e-38,0.6033038806720219,0.305,0.279,3.124962228004848e-33,14,TRA2A
1.0353302526339277e-37,0.5381602355130158,0.424,0.462,3.4722906012836665e-33,14,PARP8
1.1851858878347361e-37,0.6039220503899551,0.357,0.355,3.974876430620138e-33,14,PTPN4
2.512444149455152e-37,0.5112722222364745,0.506,0.621,8.426235188442688e-33,14,DDX24
1.6791966590788226e-36,0.6151642252826237,0.377,0.391,5.631689755218555e-32,14,CLK1
1.982379589325223e-36,0.52656376115664,0.461,0.531,6.648504666678933e-32,14,ANKRD12
6.28414004636548e-36,0.45363946713383707,0.502,0.608,2.1075748887500547e-31,14,CD53
8.728614404064632e-36,0.5779967600002585,0.421,0.467,2.927402698835196e-31,14,SFPQ
6.764807384485314e-34,0.33019167403186556,0.638,0.833,2.2687811006086845e-29,14,SUN2
9.173192388338244e-34,0.5737272248436923,0.342,0.341,3.0765052632008804e-29,14,SEPT2
2.6045595125938488e-33,0.5685170992068231,0.262,0.227,8.73517169333725e-29,14,LRBA
5.89698410300126e-33,0.539213683119607,0.28,0.249,1.9777305284645625e-28,14,BIRC6
7.108025995956933e-33,0.5378503877813968,0.264,0.228,2.3838897585240363e-28,14,RALGAPA1
5.684858331146452e-32,0.5204990240514371,0.419,0.466,1.906587787099897e-27,14,DDX6
2.1053728096043534e-31,0.5211302075048727,0.378,0.396,7.06099932885108e-27,14,RNF149
3.6054240481839856e-31,0.45730767460130095,0.519,0.647,1.2091871172799451e-26,14,SEPT6
2.2167912823843094e-30,0.5258467043994501,0.483,0.53,7.434674602860496e-26,14,FOSB
2.77206064641537e-30,0.5904474193129212,0.257,0.226,9.296936995947868e-26,14,SIRPG
4.231466549328859e-30,0.5676660348690776,0.312,0.302,1.4191492513139129e-25,14,BRWD1
3.478177438608211e-29,0.4173601671746996,0.545,0.698,1.1665111493604218e-24,14,HLA-F
1.7041808289438031e-28,0.5426478202620417,0.403,0.45,5.715481664111727e-24,14,G3BP2
1.767518877935493e-28,0.53222160952395825,0.319,0.31,5.9279048128200565e-24,14,NIN
3.2378432922144096e-28,0.5559725942100509,0.273,0.249,1.0859078833428687e-23,14,DIP2A
1.1105900262662603e-27,0.5709241958200525,0.31,0.3,3.724696830091784e-23,14,AKAP9
2.1020892013046725e-27,0.5776853277189851,0.297,0.285,7.0499867633356106e-23,14,ERAP2
4.018247351375971e-27,0.534855937286757,0.332,0.332,1.3476397967044732e-22,14,SPTAN1
4.923558825181356e-27,0.5458774700502199,0.257,0.231,1.6512631587893233e-22,14,PPM1K
6.3273429289553084e-27,0.5307226300221156,0.366,0.391,2.1220642715130315e-22,14,SCAF11
3.340831233193752e-26,0.5373259288428549,0.33,0.335,1.1204479789885204e-21,14,SERINC1
4.043418093140027e-26,0.5263439433139233,0.31,0.304,1.3560815600773023e-21,14,CCDC88C
7.280549648334459e-26,0.6120360411886979,0.271,0.253,2.441750741058411e-21,14,TSPAN32
8.207015791473612e-26,0.5261026583125994,0.269,0.246,2.75246895614442e-21,14,ARHGEF3
5.199832524561262e-25,0.4909238581017432,0.253,0.224,1.743919832087356e-20,14,GPR174
5.320826624585705e-25,0.5383193226039565,0.286,0.274,1.7844988333535537e-20,14,NEMF
8.861648642842216e-25,0.5618693063129552,0.273,0.257,2.9720197218364226e-20,14,STMN3
1.4203664109958586e-24,0.5150167586283039,0.418,0.493,4.7636248691979106e-20,14,NCOR1
1.4753253453557595e-24,0.5261226124366541,0.278,0.261,4.947946143254146e-20,14,KLF12
5.553066710819308e-24,0.3790825059260412,0.546,0.702,1.8623875134745796e-19,14,PDIA3
1.1471902110597023e-23,0.5250113937710644,0.288,0.278,3.8474465298520297e-19,14,PAFAH1B1
1.2089020089987644e-23,0.501252422019501,0.336,0.335,4.054415557780056e-19,14,HIST1H1D
1.270757147052942e-23,0.4641693695764666,0.483,0.613,4.2618653197861567e-19,14,LCP2
3.54637641242814e-23,0.5485646387420892,0.35,0.374,1.1893837212001496e-18,14,GCC2
6.939360271230773e-23,0.5326875354131159,0.255,0.234,2.3273226477653766e-18,14,KMT2C
7.018833484046589e-23,0.5390605003197693,0.293,0.286,2.3539763738795453e-18,14,PCSK7
1.7160115051217276e-22,0.4384625284809127,0.509,0.654,5.75515938587725e-18,14,ARL6IP5
1.7566490670405502e-22,0.5344302088590415,0.267,0.253,5.8914496410405974e-18,14,RNF216
3.907651008373841e-21,0.4979955540353349,0.436,0.538,1.3105479951884189e-16,14,PPP1R2
7.939093613557141e-21,0.515578274909929,0.26,0.245,2.662613216114794e-16,14,ZFC3H1
8.076820644812631e-21,0.4336382698989938,0.502,0.646,2.70880410785726e-16,14,HNRNPU
9.549052310650596e-21,0.5229636478074717,0.31,0.319,3.202561163945997e-16,14,PRKACB
1.388739699976296e-20,0.5938823793958261,0.324,0.329,4.657555205780502e-16,14,TSPYL2
2.9345102125369705e-20,0.5188002673302535,0.319,0.333,9.84176035080649e-16,14,GPBP1
4.10312027737034e-20,0.5239321398782044,0.281,0.276,1.3761044786244646e-15,14,G3BP1
5.652540129563875e-20,0.553298288762661,0.263,0.252,1.8957489086531323e-15,14,HIF1A
1.111656790672192e-19,0.5355829795184202,0.375,0.431,3.7282745445563976e-15,14,SRSF10
3.671034929664988e-19,0.4748498939649326,0.411,0.484,1.2311916947110438e-14,14,TMEM123
7.010486760957581e-19,0.4814179084961513,0.335,0.35,2.3511770498899535e-14,14,UTRN
1.0673481479315813e-18,0.35898272946331944,0.54,0.69,3.579672218532937e-14,14,LEPROTL1
1.591508018795123e-18,0.4918082044891702,0.359,0.404,5.337599593435084e-14,14,TBRG1
1.825472361988224e-18,0.5451719368287677,0.347,0.386,6.122269207636106e-14,14,ZNF207
2.6687971581943554e-17,0.49330230365275607,0.269,0.262,8.95061190915223e-13,14,CASP8
2.9634368828725683e-17,0.5258635004490161,0.388,0.461,9.93877461777802e-13,14,ATP1A1
3.9662161245649154e-17,0.47550987129227573,0.398,0.476,1.3301895638565814e-12,14,MPHOSPH8
6.64230614692935e-17,0.3804359318643278,0.497,0.644,2.2276966355571656e-12,14,KMT2E
8.26142289803165e-17,0.5069933238286055,0.302,0.316,2.770716011541855e-12,14,SNRK
2.2201139360456164e-16,0.4911001888121922,0.252,0.244,7.445818118709789e-12,14,GPATCH8
1.895882442340121e-14,0.46858844764347596,0.403,0.493,6.358410535120298e-10,14,ADD3
2.156870787809271e-14,0.5094493562649635,0.312,0.337,7.233713248154733e-10,14,TRIM22
2.2038066008056155e-14,0.5189243977395804,0.262,0.265,7.391126577781873e-10,14,CRLF3
3.982719549593999e-14,0.523676520729109,0.277,0.286,1.3357244825428352e-9,14,CYLD
4.560641675002442e-14,0.47623589929820387,0.347,0.385,1.529548004962319e-9,14,RORA
7.799172981161261e-14,0.4919680284711371,0.355,0.41,2.6156866344218637e-9,14,ILF3
1.3464269801063327e-13,0.47210267509221726,0.268,0.274,4.5156468058806185e-9,14,UBE3A
2.733560723169573e-13,0.5147855037991387,0.291,0.308,9.167815953366114e-9,14,PRPF4B
3.150596317733221e-13,0.4777460501124813,0.371,0.433,1.0566469930413677e-8,14,ATRX
3.897123642245044e-13,0.49701058082121385,0.351,0.406,1.3070173271361428e-8,14,NOP58
9.055662788358751e-13,0.3834728029692567,0.479,0.587,3.037088185959758e-8,14,GIMAP7
1.0673895785727188e-12,0.46614117382704,0.37,0.432,3.579811168617184e-8,14,DENND2D
1.960194900060711e-12,0.2561321129359293,0.62,0.82,6.574101655823612e-8,14,LCP1
2.1776821395858127e-12,0.48530682299657524,0.285,0.302,7.303510359742898e-8,14,WDR33
2.1870192711781793e-12,0.4550339733484198,0.262,0.266,7.334825231677378e-8,14,NCKAP1L
5.678070183471829e-12,0.49126496548044973,0.338,0.387,1.904311178132782e-7,14,RASA3
7.558710121859e-12,0.2606006226176477,0.282,0.445,2.5350402006690714e-7,14,TAF1D
9.997219164221535e-12,0.474904553635658,0.267,0.277,3.3528673632966183e-7,14,HECTD1
1.0461608840626522e-11,0.4759722817645594,0.285,0.303,3.508614372969323e-7,14,SNRNP200
1.2362856561256304e-11,0.4701776571777545,0.286,0.303,4.1462548335141393e-7,14,GOLGA4
1.3454545027279687e-11,0.484487116008275,0.382,0.467,4.5123853112490615e-7,14,ARHGAP4
2.4719134402468095e-11,0.45488243628825664,0.305,0.332,8.29030329589975e-7,14,SMARCA5
5.1382629412017e-11,0.254049200223029,0.295,0.458,1.7232706252202262e-6,14,CD5
5.7123214920207606e-11,0.4293229345037616,0.393,0.479,1.9157983819939227e-6,14,CDKN1B
8.435808563629397e-11,0.4774846793845494,0.294,0.322,2.8292014760700274e-6,14,ZNF800
1.502246247387298e-10,0.4595043316579397,0.345,0.397,5.0382334644875206e-6,14,DDX3X
1.7671058191437325e-10,0.44523445928836225,0.268,0.281,5.92651949624425e-6,14,KDM5A
2.331436294864537e-10,0.48270624578682286,0.293,0.321,7.819171045716684e-6,14,LBR
4.067124635861917e-10,0.48020996681495165,0.274,0.292,1.3640322603753696e-5,14,ATF7IP
4.931035499385809e-10,0.25055353139362957,0.23,0.349,1.6537706857840124e-5,14,TRABD
5.256762778277401e-10,0.4595000237701098,0.263,0.277,1.7630131005786747e-5,14,OFD1
5.999663403634954e-10,0.25165948320140574,0.282,0.433,2.0121671123110907e-5,14,PAK2
6.717344104258899e-10,0.284407731465409,0.569,0.785,2.2528628656863496e-5,14,SON
8.260102515119109e-10,0.49262399031284543,0.304,0.342,2.7702731815206467e-5,14,NAP1L4
1.042561854851384e-9,0.458223270982412,0.245,0.251,3.4965439488005716e-5,14,CHD1
1.1339585440124482e-9,0.42412936011375657,0.422,0.537,3.803070164908949e-5,14,CD6
1.676851831884636e-9,0.47810568699772626,0.336,0.393,5.6238256737746926e-5,14,YME1L1
1.7954590306137603e-9,0.26106558895506615,0.215,0.32,6.021610496872429e-5,14,SLTM
2.209197076795855e-9,0.5070618065124254,0.258,0.274,7.409205156157938e-5,14,CDK5RAP3
3.1977234840879164e-9,0.459095940926432,0.383,0.472,1.0724525020934055e-4,14,ITGB7
7.497406906419505e-9,0.2555396763087815,0.319,0.494,2.514480328274974e-4,14,HP1BP3
8.200527913705117e-9,0.2780979093179625,0.554,0.739,2.7502930516984224e-4,14,MYH9
3.342749407703964e-8,0.44680638364528735,0.374,0.461,0.0011210912963557555,14,KIF2A
1.1521261842146778e-7,0.26650270629169936,0.25,0.371,0.0038640007966191867,14,RTN4
1.5239622676356146e-7,0.3214837620827502,0.504,0.693,0.0051110646531963245,14,JAK1
1.9053040559766185e-7,0.4742673037370707,0.314,0.368,0.006390008742934383,14,GGNBP2
2.3603266684986838e-7,0.26574378941411514,0.194,0.281,0.007916063580810886,14,RSU1
2.371010319959979e-7,0.25707398897214373,0.185,0.266,0.007951894411081777,14,CPNE1
2.393005073772934e-7,0.3191937122485289,0.536,0.746,0.008025660416419665,14,ARHGEF1
2.500338121478606e-7,0.2648393958445556,0.196,0.282,0.008385633991814948,14,RNF44
3.624162193368547e-7,0.2883238022658978,0.543,0.743,0.012154715164119433,14,CD44
3.964976410984616e-7,0.44046929783222655,0.309,0.359,0.013297737887160205,14,SRSF4
5.912395782052062e-7,0.27295257307086007,0.206,0.299,0.019828992973846205,14,PMPCB
7.591450474417368e-7,0.26748133488785997,0.2,0.288,0.025460206601100967,14,MTCH1
8.765646027815736e-7,0.4140973757238543,0.324,0.383,0.029398223648088417,14,ADAR
1.478452998321238e-6,0.450428621715943,0.293,0.336,0.04958435665769768,14,TTC3
1.688901633373032e-6,0.2669624048887328,0.238,0.345,0.05664238298006475,14,BAZ1A
1.937031182966233e-6,0.27768273891568374,0.318,0.485,0.06496415181432152,14,DPP7
2.6150915631890283e-6,0.5104450530964972,0.275,0.299,0.08770494084623363,14,STAT1
3.542303791194916e-6,0.397587431995885,0.283,0.314,0.1188017845490951,14,IKZF3
3.881193096782627e-6,0.45235693601483074,0.293,0.339,0.13016745407989574,14,HNRNPH1
4.0097764771975936e-6,0.30010895903306,0.271,0.396,0.1344798834922529,14,DDX21
4.320838132181286e-6,0.265147803478023,0.18,0.253,0.14491226927709597,14,WAPL
4.6714085379472766e-6,0.4378402644294045,0.287,0.327,0.15666969954567575,14,ITSN2
4.758575251074397e-6,0.43524229427093897,0.253,0.278,0.15959309677053313,14,UBQLN1
4.8883201121184825e-6,0.29389860818488045,0.255,0.374,0.16394447992022967,14,CCT2
6.788789881901114e-6,0.46254406711313645,0.32,0.389,0.22768243505919955,14,OCIAD1
7.134006642738324e-6,0.28088244755355396,0.233,0.335,0.2392603147841579,14,PRPF40A
8.730709566255837e-6,0.4383804777587882,0.374,0.485,0.29281053743308827,14,TECR
1.0575155256995383e-5,0.4112629022076608,0.424,0.547,0.3546695570091112,14,CD27
1.0702369805984366e-5,0.269819753326459,0.19,0.267,0.35893607855310367,14,SNRPA1
1.1330264545289119e-5,0.2526054378635778,0.208,0.291,0.3799944123199065,14,PIM2
1.5650487277804275e-5,0.4196173521158435,0.402,0.517,0.5248860423229997,14,P2RY8
1.5752073438475178e-5,0.4201589112103399,0.277,0.313,0.5282930389795805,14,DYNC1H1
1.9730626322346762e-5,0.294669846171559,0.298,0.445,0.6617257455988657,14,PAPOLA
1.9731567570124452e-5,0.44757323152584927,0.254,0.281,0.6617573131668338,14,CHD3
2.2384704847465114e-5,0.31927063600995675,0.252,0.363,0.750738231174285,14,DDX18
2.4834210891174962e-5,0.32509293743441103,0.293,0.433,0.8328897648682259,14,TMED10
3.489185330312403e-5,0.3078928142515881,0.264,0.385,1,14,PHF1
3.999322327089368e-5,0.42335805988161124,0.274,0.314,1,14,SDHA
4.0186667261181155e-5,0.3320704482965078,0.477,0.661,1,14,EIF4G2
5.1113451505357716e-5,0.2691704011668671,0.228,0.321,1,14,NFATC3
5.125541622678461e-5,0.29839079369898325,0.196,0.272,1,14,RSBN1L
6.200917295470429e-5,0.27361989993254165,0.302,0.443,1,14,KPNB1
8.427634566426553e-5,0.2572716581861484,0.208,0.288,1,14,UHMK1
9.304283245338993e-5,0.25933403192574134,0.187,0.258,1,14,SEC61A1
9.651386799969255e-5,0.3084140140671383,0.294,0.432,1,14,RASGRP2
1.0164665918320812e-4,0.3137798972889623,0.198,0.276,1,14,RNF138
1.2280035174600342e-4,0.2798599120444113,0.262,0.373,1,14,CSNK1A1
2.0141737576899528e-4,0.42758719705181303,0.268,0.307,1,14,CENPC
2.0891204342863383e-4,0.29515377049269387,0.242,0.34,1,14,SP110
2.590873868060843e-4,0.3697715198117476,0.372,0.469,1,14,AKAP13
2.957583723257925e-4,0.43045276949533295,0.24,0.267,1,14,PRRC2B
3.322177560728491e-4,0.2815516620189603,0.269,0.379,1,14,EIF3A
3.4432230913498355e-4,0.4344496229905648,0.275,0.323,1,14,CNOT2
3.5196728711564285e-4,0.42155569337151566,0.308,0.366,1,14,RNF125
3.835636585875774e-4,0.41330527165433306,0.27,0.314,1,14,TIAL1
5.462088234973771e-4,0.4074876953995775,0.319,0.389,1,14,ACAP2
5.515708236960656e-4,0.2559231898357198,0.222,0.302,1,14,RABGAP1L
6.58245447521873e-4,0.40850930879288405,0.342,0.431,1,14,HSPA9
6.792196287315899e-4,0.4327842718641395,0.232,0.257,1,14,LENG8
9.877106181726992e-4,0.438593266107016,0.288,0.344,1,14,TMED4
0.0020077523029956284,0.30732619523959015,0.288,0.405,1,14,BTN3A2
0.0020341392367190453,0.41810809403825044,0.227,0.253,1,14,DHX36
0.002560184299396209,0.30813437381205655,0.213,0.287,1,14,AC243960.1
0.0026325797886718894,0.32556185974829954,0.259,0.363,1,14,DDX46
0.003253943408693193,0.46965772419694507,0.368,0.486,1,14,NUCB2
0.0036210802599230944,0.2684394556236265,0.273,0.372,1,14,SPN
0.0036467988213105154,0.25182002181050334,0.358,0.518,1,14,BCLAF1
0.0038963053252425513,0.33459168309464815,0.223,0.303,1,14,ARF4
0.00414244614280638,0.2950018537649479,0.308,0.436,1,14,TAP1
0.004551506204068163,0.32351051523069285,0.21,0.28,1,14,TOP1
0.004735766019883576,0.3303743173949061,0.237,0.326,1,14,ATF6B
0.004736042246553605,0.4128739871030229,0.249,0.285,1,14,PHIP
0.005915191441152523,0.3088941187323775,0.203,0.271,1,14,SUMF2
0.006180904777941034,0.29948272693182787,0.235,0.318,1,14,TAOK3
0.006184912400987236,0.294210764589238,0.293,0.411,1,14,NR3C1
0.006723091117461661,0.30088155677367245,0.196,0.26,1,14,SEC31A
0.008743167242151259,0.31924530656007577,0.305,0.429,1,14,CANX
0.008892034595005588,0.29886363260650395,0.234,0.317,1,14,OS9
0.009223505887790518,0.4050989117248255,0.332,0.422,1,14,PRPF38B
0.00943431678176595,0.4082440810274368,0.251,0.294,1,14,RNF10
0.009908733347201203,0.4087861052586207,0.32,0.4,1,14,TPR
0,1.5070025579578186,0.99,0.454,0,15,GNLY
0,1.240871597544177,0.728,0.137,0,15,ZNF683
0,1.0708038650414125,0.707,0.34,0,15,CCL4
0,1.0276175273148143,0.835,0.24,0,15,GZMB
0,0.9484332202808128,0.993,0.64,0,15,NFKBIA
0,0.9386492830949973,0.863,0.352,0,15,BHLHE40
0,0.8897324127114562,0.746,0.285,0,15,LGALS1
0,0.8344546758615057,0.756,0.344,0,15,PMAIP1
0,0.7814581242217844,0.885,0.649,0,15,MT2A
0,0.757260170730627,0.999,0.846,0,15,ZFP36
0,0.6894607842616756,0.851,0.339,0,15,FGFBP2
0,0.6833742133403523,0.783,0.336,0,15,HOPX
0,0.6798827752541818,0.993,0.703,0,15,PPP1R15A
0,0.6461594261707404,1,0.911,0,15,JUN
0,0.6307260933759262,0.999,0.775,0,15,FOS
0,0.6256991430849683,0.997,0.832,0,15,KLF6
0,0.6209948295448444,1,0.886,0,15,S100A4
0,0.5944864319905209,0.3,0.052,0,15,KLRC1
0,0.5920931563666052,0.999,0.771,0,15,NKG7
0,0.5797731811791924,0.972,0.837,0,15,IER2
0,0.5575745260278928,0.951,0.675,0,15,ANXA1
0,0.5487481094541069,1,0.802,0,15,CCL5
0,0.5369741765367184,0.998,0.959,0,15,CD52
0,0.5319103990890659,0.92,0.636,0,15,BTG2
0,0.5232533148924687,0.394,0.146,0,15,MT1E
0,0.5071484279902705,0.806,0.374,0,15,KLRD1
0,0.4996644104457719,0.953,0.463,0,15,GZMH
0,0.49198663697832723,0.997,0.847,0,15,DUSP1
0,0.49184809937600615,0.963,0.766,0,15,CD69
0,0.48721806761038444,0.501,0.226,0,15,CLIC3
0,0.48229021429635854,0.74,0.402,0,15,ITGB1
0,0.48097083728328593,0.992,0.891,0,15,S100A6
0,0.4717362554992679,0.999,0.96,0,15,SH3BGRL3
0,0.46997028680673925,0.987,0.684,0,15,TNFAIP3
0,0.46879161814992276,0.671,0.344,0,15,TOB1
0,0.4597079575527676,0.915,0.722,0,15,IFITM2
0,0.4572032845404441,0.97,0.829,0,15,S100A10
0,0.44990948662638264,0.924,0.726,0,15,LY6E
0,0.4406003950604567,0.998,0.942,0,15,GAPDH
0,0.4394946307221226,0.951,0.525,0,15,RPS4Y1
0,0.4303491575874177,0.354,0.125,0,15,KLF10
0,0.4277689267376304,0.395,0.148,0,15,DUSP10
0,0.42737475780157586,0.751,0.412,0,15,TENT5C
0,0.4268588857485158,0.672,0.33,0,15,SERTAD1
0,0.41872949707388984,0.599,0.287,0,15,CYTOR
0,0.3690774959066343,0.983,0.82,0,15,SRGN
0,0.3644933874535953,0.289,0.088,0,15,WHRN
0,0.3522837430274437,0.558,0.243,0,15,ADGRG1
1.0752605991642999e-299,0.381398144678461,0.499,0.223,3.606208997477229e-295,15,PDE4D
3.3415135070140985e-293,0.4988358944377279,0.568,0.282,1.1206767999823883e-288,15,RHOB
